"Date","Price","Open","High","Low","Vol.","Change %"
"07/15/2015","134.31","132.94","136.97","132.54","71.36K","1.03%"
"07/14/2015","132.94","133.02","133.75","132.94","36.10K","0.12%"
"07/13/2015","132.78","131.65","132.94","131.65","25.19K","0.36%"
"07/10/2015","132.30","130.52","132.94","130.52","56.07K","1.36%"
"07/09/2015","130.52","130.44","130.93","129.56","203.97K","0.74%"
"07/08/2015","129.56","129.72","129.72","128.91","254.57K","-0.55%"
"07/07/2015","130.28","130.93","130.93","129.80","115.33K","0.12%"
"07/06/2015","130.12","129.80","130.52","129.72","52.92K","0.25%"
"07/03/2015","129.80","129.72","130.52","129.72","28.05K","0.06%"
"07/02/2015","129.72","129.32","132.86","129.07","53.93K","0.31%"
"06/30/2015","129.32","129.07","129.64","129.07","50.42K","-0.12%"
"06/29/2015","129.48","129.64","129.64","129.32","68.53K","-0.06%"
"06/26/2015","129.56","129.32","129.64","129.32","18.31K","0.19%"
"06/25/2015","129.32","129.72","129.72","128.91","87.49K","0.00%"
"06/24/2015","129.32","129.72","129.72","129.07","22.96K","-0.31%"
"06/23/2015","129.72","129.88","129.88","129.48","40.47K","-0.37%"
"06/22/2015","130.20","130.61","130.61","128.91","105.74K","-0.31%"
"06/19/2015","130.61","132.54","132.94","129.96","80.53K","-1.69%"
"06/18/2015","132.86","132.94","132.94","132.14","19.18K","-0.06%"
"06/17/2015","132.94","131.33","132.94","131.33","20.16K","0.61%"
"06/16/2015","132.14","131.33","132.94","131.09","8.79K","0.62%"
"06/15/2015","131.33","131.73","131.73","130.52","10.93K","1.24%"
"06/12/2015","129.72","130.12","130.69","129.72","662.49K","-0.06%"
"06/11/2015","129.80","130.12","130.52","129.72","27.32K","-0.55%"
"06/10/2015","130.52","130.52","131.33","130.52","14.47K","-0.07%"
"06/09/2015","130.61","131.33","131.33","130.52","51.75K","-0.06%"
"06/08/2015","130.69","131.33","131.33","130.61","33.63K","0.00%"
"06/05/2015","130.69","130.52","132.06","129.72","56.87K","0.75%"
"06/04/2015","129.72","130.52","130.61","129.72","778.07K","0.37%"
"06/03/2015","129.24","131.33","131.33","128.91","670.16K","-1.47%"
"06/01/2015","131.17","131.25","132.14","130.52","46.83K","-0.06%"
"05/29/2015","131.25","132.30","132.30","130.52","528.44K","-0.79%"
"05/28/2015","132.30","134.96","134.96","132.14","1.21M","-0.54%"
"05/27/2015","133.02","134.15","136.16","132.94","294.07K","-0.06%"
"05/26/2015","133.10","133.02","134.47","133.02","132.86K","0.00%"
"05/25/2015","133.10","136.16","136.16","132.94","69.73K","-2.02%"
"05/22/2015","135.84","136.25","136.97","135.76","62.80K","-0.42%"
"05/21/2015","136.41","136.97","137.78","136.16","458.41K","-0.41%"
"05/20/2015","136.97","136.73","136.97","136.16","169.59K","0.59%"
"05/19/2015","136.16","135.76","136.16","135.52","134.25K","0.29%"
"05/18/2015","135.76","136.89","136.89","135.52","41.37K","-0.71%"
"05/15/2015","136.73","136.97","137.78","136.16","197.55K","-0.18%"
"05/14/2015","136.97","138.10","138.10","136.97","1.02M","-0.29%"
"05/13/2015","137.37","138.58","138.58","137.37","106.44K","-0.76%"
"05/12/2015","138.42","136.97","138.58","136.97","963.23K","-0.06%"
"05/11/2015","138.50","137.78","138.58","137.78","408.12K","0.41%"
"05/08/2015","137.94","138.58","139.39","137.78","681.64K","-0.40%"
"05/07/2015","138.50","138.58","138.58","138.18","6.58K","0.88%"
"05/06/2015","137.29","138.58","138.58","136.16","977.59K","-0.93%"
"05/05/2015","138.58","139.39","139.39","137.78","846.44K","0.06%"
"04/30/2015","138.50","138.98","138.98","138.18","214.15K","-0.06%"
"04/29/2015","138.58","138.58","138.58","137.78","77.25K","0.29%"
"04/28/2015","138.18","137.78","138.50","137.78","235.24K","0.17%"
"04/27/2015","137.94","138.58","138.58","137.53","215.21K","0.12%"
"04/24/2015","137.78","137.86","138.58","137.78","84.60K","-0.23%"
"04/23/2015","138.10","138.58","138.58","137.78","68.89K","-0.29%"
"04/22/2015","138.50","139.39","139.39","138.18","16.47K","-0.06%"
"04/21/2015","138.58","138.58","138.58","137.86","377.13K","0.00%"
"04/20/2015","138.58","137.78","139.39","137.78","430.59K","0.58%"
"04/17/2015","137.78","136.97","139.39","136.97","87.82K","0.42%"
"04/16/2015","137.21","136.97","141.00","136.97","656.73K","0.77%"
"04/15/2015","136.16","132.14","136.97","131.73","25.49K","3.10%"
"04/10/2015","132.06","132.14","132.94","131.81","378.18K","-0.06%"
"04/09/2015","132.14","132.14","132.70","132.14","661.49K","-0.36%"
"04/08/2015","132.62","132.94","133.75","132.14","17.58K","-0.30%"
"04/07/2015","133.02","132.94","135.36","132.14","8.31K","0.06%"
"04/06/2015","132.94","133.75","133.75","131.73","403.08K","0.80%"
"04/02/2015","131.89","134.55","134.55","130.52","149.34K","-1.98%"
"04/01/2015","134.55","131.33","134.55","131.33","14.09K","1.98%"
"03/31/2015","131.94","127.72","133.06","127.64","115.21K","1.66%"
"03/30/2015","129.79","133.06","133.06","128.43","172.98K","-2.46%"
"03/27/2015","133.06","134.82","134.82","132.82","53.37K","-0.72%"
"03/26/2015","134.02","137.21","137.21","133.22","50.39K","-2.27%"
"03/25/2015","137.13","137.61","138.80","136.81","63.10K","-0.81%"
"03/24/2015","138.25","141.12","141.12","137.61","56.87K","-2.31%"
"03/23/2015","141.52","141.91","142.79","141.52","37.99K","-0.17%"
"03/20/2015","141.76","141.60","141.99","140.40","31.04K","-0.16%"
"03/19/2015","141.99","139.60","141.99","139.60","34.67K","1.71%"
"03/18/2015","139.60","141.99","141.99","138.80","101.12K","-2.23%"
"03/17/2015","142.79","143.19","143.19","142.79","67.31K","-0.39%"
"03/16/2015","143.35","143.59","144.23","143.19","131.43K","-0.55%"
"03/13/2015","144.15","145.19","145.19","143.59","72.53K","-0.98%"
"03/12/2015","145.58","145.11","145.98","145.11","1.96K","-0.27%"
"03/11/2015","145.98","147.50","147.50","144.39","254.01K","-0.05%"
"03/10/2015","146.06","143.59","147.02","143.59","205.82K","1.66%"
"03/09/2015","143.67","143.59","144.39","143.19","45.30K","0.34%"
"03/06/2015","143.19","143.19","143.59","142.07","231.19K","-0.11%"
"03/04/2015","143.35","143.59","143.59","143.19","0.71K","-0.17%"
"03/03/2015","143.59","143.43","143.67","142.79","903.03K","0.56%"
"03/02/2015","142.79","142.39","143.19","142.39","169.60K","0.28%"
"02/27/2015","142.39","142.39","143.19","141.60","382.16K","-0.28%"
"02/26/2015","142.79","143.19","143.19","141.99","117.35K","-0.22%"
"02/25/2015","143.11","142.79","143.59","142.79","194.35K","-0.17%"
"02/24/2015","143.35","143.51","143.59","142.07","67.83K","0.39%"
"02/23/2015","142.79","143.59","143.59","142.63","162.24K","-0.45%"
"02/20/2015","143.43","143.59","143.59","142.87","23.98K","-0.11%"
"02/19/2015","143.59","143.59","144.39","142.87","225.29K","0.79%"
"02/18/2015","142.47","141.20","143.59","141.20","221.64K","0.73%"
"02/16/2015","141.44","141.99","141.99","140.40","43.95K","-0.39%"
"02/13/2015","141.99","141.99","141.99","140.40","254.27K","0.00%"
"02/12/2015","141.99","140.48","141.99","140.48","66.26K","0.00%"
"02/11/2015","141.99","139.12","142.79","138.80","150.76K","2.30%"
"02/10/2015","138.80","134.50","139.12","134.50","288.10K","3.57%"
"02/09/2015","134.02","134.50","135.77","134.02","105.19K","-0.06%"
"02/06/2015","134.10","130.83","135.61","130.83","2.73M","3.70%"
"02/05/2015","129.31","128.43","130.43","128.43","2.16M","0.81%"
"02/02/2015","128.27","133.62","134.10","126.12","286.35K","-4.35%"
"01/30/2015","134.10","138.80","138.80","133.62","1.34M","-6.56%"
"01/29/2015","143.51","143.99","143.99","143.19","285.77K","-0.11%"
"01/28/2015","143.67","144.39","144.39","143.19","299.02K","-0.50%"
"01/27/2015","144.39","144.79","144.79","143.59","209.11K","0.56%"
"01/26/2015","143.59","143.59","143.67","143.59","66.44K","0.00%"
"01/23/2015","143.59","144.79","144.79","142.79","72.19K","1.13%"
"01/22/2015","141.99","143.59","143.59","141.28","184.26K","-1.11%"
"01/21/2015","143.59","143.67","144.39","142.07","132.79K","-0.11%"
"01/20/2015","143.75","143.59","145.98","143.59","61.28K","0.22%"
"01/19/2015","143.43","150.37","150.37","141.20","127.86K","-4.51%"
"01/16/2015","150.21","151.57","151.57","149.97","30.95K","-0.64%"
"01/13/2015","151.17","151.65","153.16","149.17","211.34K","-0.32%"
"01/12/2015","151.65","151.57","154.76","151.01","696.64K","1.17%"
"01/09/2015","149.89","146.78","152.29","146.78","326.44K","3.47%"
"01/08/2015","144.87","144.31","145.27","143.59","33.85K","0.89%"
"01/07/2015","143.59","143.59","144.31","142.79","464.20K","0.00%"
"01/06/2015","143.59","140.40","144.39","139.60","319.83K","2.92%"
"01/02/2015","139.52","137.21","140.32","137.13","61.49K","2.28%"
"12/31/2014","136.41","135.61","136.41","135.61","9.72K","0.59%"
"12/30/2014","135.61","135.61","135.61","135.61","82.18K","0.00%"
"12/29/2014","135.61","135.61","135.61","134.82","30.54K","0.00%"
"12/26/2014","135.61","135.61","135.61","135.53","93.27K","0.59%"
"12/24/2014","134.82","132.42","134.82","132.42","4.14K","-0.23%"
"12/23/2014","135.13","131.62","135.61","131.62","128.11K","2.67%"
"12/22/2014","131.62","134.66","134.66","131.54","41.25K","0.00%"
"12/19/2014","131.62","134.82","134.82","131.54","242.21K","-2.37%"
"12/18/2014","134.82","135.53","135.53","134.82","42.73K","-0.29%"
"12/17/2014","135.21","135.61","135.61","134.02","431.13K","-0.47%"
"12/16/2014","135.85","135.61","136.01","135.61","14.84K","0.18%"
"12/15/2014","135.61","135.61","135.61","135.21","88.69K","0.00%"
"12/12/2014","135.61","135.61","136.41","135.21","67.32K","0.00%"
"12/11/2014","135.61","135.61","136.01","135.53","838.15K","0.00%"
"12/10/2014","135.61","136.01","136.01","135.37","175.85K","0.00%"
"12/09/2014","135.61","135.61","136.41","135.61","621.16K","0.00%"
"12/08/2014","135.61","135.21","135.93","135.21","103.14K","0.00%"
"12/05/2014","135.61","134.89","136.01","134.82","381.94K","0.30%"
"12/04/2014","135.21","135.53","135.53","134.82","530.45K","0.12%"
"12/03/2014","135.05","132.42","135.53","131.62","144.98K","2.61%"
"12/02/2014","131.62","131.62","133.14","131.62","472.44K","0.06%"
"12/01/2014","131.54","126.52","131.62","126.52","77.11K","3.97%"
"11/28/2014","126.52","127.64","129.23","123.73","364.64K","-1.24%"
"11/27/2014","128.11","133.94","133.94","127.64","380.02K","-4.41%"
"11/26/2014","134.02","135.61","136.41","133.62","20.29K","-1.17%"
"11/25/2014","135.61","135.61","138.01","134.82","687.37K","0.36%"
"11/24/2014","135.13","135.61","138.01","127.64","272.31K","-3.20%"
"11/21/2014","139.60","141.84","141.99","138.64","519.69K","-1.58%"
"11/20/2014","141.84","141.12","142.39","141.12","493.91K","0.97%"
"11/19/2014","140.48","140.80","142.79","140.40","110.41K","-0.23%"
"11/18/2014","140.80","140.40","143.51","140.32","677.29K","0.80%"
"11/17/2014","139.68","138.96","140.40","138.80","192.94K","0.63%"
"11/14/2014","138.80","138.96","138.96","138.80","216.54K","0.00%"
"11/13/2014","138.80","138.80","138.96","138.80","314.06K","0.00%"
"11/12/2014","138.80","136.81","139.04","136.81","188.45K","0.06%"
"11/11/2014","138.72","138.80","138.80","136.41","122.25K","-0.06%"
"11/10/2014","138.80","139.12","139.28","138.01","83.28K","0.00%"
"11/07/2014","138.80","138.80","139.52","138.01","765.60K","0.69%"
"11/05/2014","137.85","136.33","138.80","134.89","580.27K","1.89%"
"11/04/2014","135.29","135.61","135.61","134.82","351.87K","0.00%"
"11/03/2014","135.29","132.42","135.61","131.62","845.86K","2.29%"
"10/31/2014","132.26","129.23","132.42","129.23","290.60K","2.34%"
"10/30/2014","129.23","128.43","130.03","128.35","63.71K","1.12%"
"10/29/2014","127.80","126.84","128.43","126.84","337.37K","0.76%"
"10/28/2014","126.84","127.64","127.64","126.84","21.47K","-0.50%"
"10/27/2014","127.48","126.76","127.64","126.76","854.75K","0.57%"
"10/24/2014","126.76","126.84","126.84","126.04","237.39K","0.25%"
"10/23/2014","126.44","126.84","126.84","126.44","490.00K","-0.06%"
"10/21/2014","126.52","128.43","128.43","126.04","1.10M","-1.43%"
"10/20/2014","128.35","130.83","130.83","127.64","93.28K","-1.72%"
"10/17/2014","130.59","132.98","132.98","130.03","32.71K","-0.78%"
"10/16/2014","131.62","131.62","132.42","130.43","374.44K","1.10%"
"10/15/2014","130.19","126.84","131.23","126.84","162.02K","3.89%"
"10/14/2014","125.32","125.24","126.84","123.65","248.13K","-0.13%"
"10/13/2014","125.48","127.64","134.10","123.89","96.37K","-5.92%"
"10/10/2014","133.38","135.61","135.61","133.22","436.43K","-1.01%"
"10/09/2014","134.74","133.62","134.97","133.30","57.02K","1.08%"
"10/07/2014","133.30","132.02","133.54","132.02","374.41K","0.97%"
"10/03/2014","132.02","127.64","132.66","127.64","519.73K","3.43%"
"10/02/2014","127.64","126.84","129.23","126.44","194.98K","1.27%"
"10/01/2014","126.04","124.44","126.92","124.44","58.88K","-17.17%"
"09/30/2014","152.16","152.75","152.75","151.29","1.34M","21.49%"
"09/29/2014","125.24","125.08","126.04","124.84","49.95K","0.58%"
"09/26/2014","124.52","125.24","125.32","124.44","14.21K","-0.70%"
"09/25/2014","125.40","126.84","126.84","124.52","40.12K","-1.07%"
"09/24/2014","126.76","127.64","127.64","126.44","85.91K","-0.06%"
"09/23/2014","126.84","128.43","128.43","126.84","274.80K","-0.63%"
"09/22/2014","127.64","126.84","127.80","126.84","400.11K","0.69%"
"09/19/2014","126.76","125.00","126.84","124.44","431.05K","1.28%"
"09/18/2014","125.16","124.84","125.32","124.84","654.94K","0.06%"
"09/17/2014","125.08","125.24","125.64","124.84","172.10K","0.19%"
"09/16/2014","124.84","126.04","126.44","124.84","209.52K","0.32%"
"09/15/2014","124.44","128.67","128.67","123.65","229.87K","-3.29%"
"09/12/2014","128.67","131.46","131.46","127.64","175.16K","-1.59%"
"09/11/2014","130.75","129.23","131.23","128.83","444.70K","2.31%"
"09/10/2014","127.80","126.44","128.83","126.44","472.65K","1.40%"
"09/09/2014","126.04","124.76","126.44","124.52","191.59K","1.74%"
"09/05/2014","123.89","121.25","125.00","121.25","397.44K","2.85%"
"09/04/2014","120.46","120.38","121.25","119.58","500.36K","0.67%"
"09/03/2014","119.66","118.78","120.38","118.06","666.16K","1.01%"
"09/02/2014","118.46","118.70","118.70","117.42","38.56K","0.34%"
"09/01/2014","118.06","118.78","118.78","118.06","53.68K","0.00%"
"08/29/2014","118.06","117.11","118.46","116.47","133.75K","1.30%"
"08/28/2014","116.55","116.47","116.95","115.67","272.68K","0.07%"
"08/27/2014","116.47","116.23","116.63","115.67","15.16K","0.00%"
"08/26/2014","116.47","116.47","116.79","116.39","142.12K","0.00%"
"08/25/2014","116.47","116.87","116.87","116.39","125.22K","-0.21%"
"08/22/2014","116.71","116.47","116.87","116.47","143.63K","0.34%"
"08/21/2014","116.31","116.07","116.87","115.67","143.92K","0.55%"
"08/20/2014","115.67","115.67","116.07","115.27","2.50M","0.56%"
"08/19/2014","115.03","116.39","116.47","114.63","46.10K","-0.35%"
"08/18/2014","115.43","115.27","115.67","114.63","151.16K","0.35%"
"08/15/2014","115.03","115.19","115.51","114.47","22.95K","0.28%"
"08/14/2014","114.71","114.87","115.67","114.07","27.71K","0.07%"
"08/13/2014","114.63","113.68","114.87","113.44","60.12K","0.56%"
"08/12/2014","113.99","114.07","114.07","112.88","371.14K","0.27%"
"08/11/2014","113.68","114.07","114.07","113.28","33.56K","-0.27%"
"08/08/2014","113.99","114.79","114.87","113.36","23.92K","-0.07%"
"08/07/2014","114.07","113.99","114.87","113.99","294.80K","0.41%"
"08/06/2014","113.60","113.76","113.91","113.28","368.71K","0.64%"
"08/05/2014","112.88","113.99","113.99","112.88","48.92K","-0.97%"
"08/04/2014","113.99","114.15","114.87","113.99","146.14K","-0.77%"
"08/01/2014","114.87","115.67","115.67","114.55","92.45K","-0.69%"
"07/31/2014","115.67","115.43","115.67","115.35","104.50K","0.00%"
"07/30/2014","115.67","114.87","115.67","114.87","436.55K","0.07%"
"07/28/2014","115.59","114.47","115.67","114.47","182.62K","0.07%"
"07/25/2014","115.51","115.67","115.67","114.47","14.58K","-0.07%"
"07/24/2014","115.59","115.67","115.67","114.79","95.39K","0.28%"
"07/23/2014","115.27","115.59","116.07","114.47","246.65K","-0.28%"
"07/22/2014","115.59","114.31","115.67","114.31","165.35K","1.12%"
"07/21/2014","114.31","113.12","114.87","113.12","122.15K","1.99%"
"07/18/2014","112.08","113.20","113.20","110.88","495.64K","-0.71%"
"07/17/2014","112.88","114.07","114.87","112.56","71.05K","-0.42%"
"07/16/2014","113.36","115.67","115.67","113.28","480.90K","-2.00%"
"07/15/2014","115.67","116.55","116.87","114.87","293.71K","-0.76%"
"07/14/2014","116.55","116.87","117.27","115.67","372.61K","-0.14%"
"07/11/2014","116.71","118.86","118.86","116.47","19.08K","-1.48%"
"07/10/2014","118.46","118.86","118.86","118.06","288.26K","-0.13%"
"07/09/2014","118.62","117.27","118.86","117.27","371.23K","1.15%"
"07/08/2014","117.27","116.31","117.82","116.23","226.43K","0.96%"
"07/07/2014","116.15","115.75","116.47","115.67","351.02K","-0.34%"
"07/04/2014","116.55","118.86","118.86","116.47","282.96K","-1.68%"
"07/03/2014","118.54","114.55","119.50","114.55","592.63K","3.41%"
"07/02/2014","114.63","113.60","114.71","113.60","216.47K","1.19%"
"07/01/2014","113.28","112.08","113.28","112.08","886.61K","1.00%"
"06/30/2014","112.16","111.44","112.48","111.44","1.23M","0.79%"
"06/27/2014","111.28","110.09","111.52","109.29","290.45K","1.67%"
"06/26/2014","109.45","108.09","110.01","106.50","293.75K","1.63%"
"06/25/2014","107.69","107.61","108.09","107.21","153.67K","0.00%"
"06/24/2014","107.69","106.26","107.69","106.10","113.69K","1.19%"
"06/23/2014","106.42","106.02","106.50","106.02","485.85K","0.30%"
"06/20/2014","106.10","107.69","107.69","105.70","54.52K","-1.48%"
"06/19/2014","107.69","107.69","107.69","107.61","961.88K","0.22%"
"06/18/2014","107.45","107.29","107.77","106.89","352.72K","-0.22%"
"06/17/2014","107.69","107.69","107.77","107.69","691.43K","0.00%"
"06/16/2014","107.69","106.74","107.85","105.30","227.04K","0.89%"
"06/13/2014","106.74","105.30","106.89","105.30","610.38K","1.37%"
"06/11/2014","105.30","105.30","105.54","104.90","559.80K","0.38%"
"06/10/2014","104.90","104.50","105.30","104.50","167.97K","0.38%"
"06/09/2014","104.50","104.50","104.66","104.42","110.27K","0.00%"
"06/06/2014","104.50","104.10","104.66","104.10","157.57K","0.00%"
"06/05/2014","104.50","104.10","104.90","103.70","360.29K","0.77%"
"06/04/2014","103.70","103.70","103.94","103.70","179.28K","-0.31%"
"06/03/2014","104.02","103.86","104.10","103.70","151.36K","0.31%"
"06/02/2014","103.70","103.70","103.86","103.70","450.07K","0.08%"
"05/30/2014","103.62","103.23","103.78","103.23","1.04M","0.23%"
"05/29/2014","103.38","100.51","103.70","100.51","912.99K","2.86%"
"05/28/2014","100.51","100.51","100.91","100.51","124.30K","0.00%"
"05/27/2014","100.51","100.91","100.91","100.11","188.66K","-0.32%"
"05/26/2014","100.83","100.51","100.83","100.51","3.11K","-0.08%"
"05/23/2014","100.91","100.59","100.99","100.59","435.48K","0.00%"
"05/22/2014","100.91","101.23","101.23","100.59","532.26K","0.00%"
"05/21/2014","100.91","101.87","101.87","100.91","432.26K","-1.18%"
"05/20/2014","102.11","102.91","102.91","102.11","317.00K","-0.78%"
"05/19/2014","102.91","103.46","103.46","102.91","1.14M","-0.45%"
"05/16/2014","103.38","102.91","103.54","102.19","743.23K","0.46%"
